Customer Id,CustomerChurn,LastInvoiceDate,AvgInvoiceAmount,LocationName,Zip,AvgMiles,NoCalls,ClaimsMade,DelayedQuote,PickupDelay,DeliveryDelay,VolumeChange,PriceChangedPostQuote,CompetitorsPresent,CurrentInflation
14936,1,2014-07-08,11974,"Lake Ann,Michigan",49650,1177.374891,2,0,1,1,0,0,0,0,1
28821,0,2017-02-04,13531,"Franklin,Georgia",30217,1313.104481,0,0,0,0,0,0,0,0,1
2777,0,2017-11-16,25599,"Lynden,Washington",98264,2529.887536,0,0,0,0,0,0,0,0,1
1450,0,2017-11-11,15670,"Middle River,Maryland",21220,1512.000735,0,0,0,0,0,0,0,0,1
46446,0,2017-05-01,1329,"Endicott,New York",13760,87.85176715,0,0,0,0,0,0,0,0,1
39569,0,2015-11-08,11876,"El Paso,Texas",88539,1122.596159,0,0,0,0,0,0,0,0,0
6007,0,2014-11-10,28018,"Sugar Land,Texas",77478,2761.832552,0,0,0,0,0,0,0,0,0
19205,1,2015-10-17,28841,"San Diego,California",92182,2829.141718,5,0,0,0,0,1,0,0,0
38275,0,2017-06-15,16909,"Milbridge,Maine",4658,1630.942787,0,0,0,0,0,0,0,0,1
51170,0,2014-06-24,9676,"Nisland,South Dakota",57762,902.5617448,0,0,0,0,0,0,0,0,1
8804,0,2017-10-07,19268,"Roosevelt,Arizona",85545,1891.751126,0,0,0,0,0,0,0,0,1
38917,0,2013-08-30,21043,"Dundas,Virginia",23938,2064.318627,0,0,0,0,0,0,0,0,0
50060,0,2015-04-26,28707,"Coleville,California",96107,2825.699536,0,0,0,0,0,0,0,0,0
58683,0,2015-05-22,27643,"Las Vegas,Nevada",89170,2739.302993,0,0,0,0,0,0,0,0,0
38988,0,2017-02-05,5992,"South Tamworth,New Hampshire",3883,569.2418937,0,0,0,0,0,0,0,0,1
13968,0,2014-08-05,4855,"Danforth,Illinois",60930,445.5047277,0,0,0,0,0,0,0,0,1
7425,0,2015-12-27,21456,"Springfield,Illinois",62706,2095.643351,0,0,0,0,0,0,0,0,0
56403,0,2015-01-09,4542,"Janesville,Wisconsin",53546,424.1897539,0,0,0,0,0,0,0,0,0
53958,0,2017-07-16,19831,"Minot,Massachusetts",2055,1963.072196,0,0,0,0,0,0,0,0,1
7238,0,2013-10-25,14977,"Slaughter,Louisiana",70777,1432.651481,0,0,0,0,0,0,0,0,0
44282,0,2014-05-19,23050,"Lubbock,Texas",79408,2254.955747,0,0,0,0,0,0,0,0,1
6881,0,2014-08-23,13285,"Stapleton,Nebraska",69163,1273.457257,0,0,0,0,0,0,0,0,1
47923,0,2017-05-06,11455,"Springfield,Illinois",62761,1080.512085,0,0,0,0,0,0,0,0,1
13144,0,2013-01-29,26242,"Rochester,New York",14616,2569.152147,0,0,0,0,0,0,0,0,0
24602,1,2015-01-15,3551,"Bolt,West Virginia",25817,330.1359245,4,1,0,0,1,0,0,0,0
40448,0,2017-07-15,11617,"Odell,Nebraska",68415,1141.668496,0,0,0,0,0,0,0,0,1
19585,0,2015-01-30,16844,"Muskegon,Michigan",49445,1634.430629,0,0,0,0,0,0,0,0,0
16071,0,2017-06-30,19071,"Dagmar,Montana",59219,1887.129778,0,0,0,0,0,0,0,0,1
8058,0,2014-10-20,10194,"Augusta,Georgia",30999,994.3564438,0,0,0,0,0,0,0,0,1
17396,0,2014-11-02,3421,"Columbia,South Carolina",29240,297.1366935,0,0,0,0,0,0,0,0,0
24511,0,2017-05-01,16631,"Crivitz,Wisconsin",54114,1608.129464,0,0,0,0,0,0,0,0,1
42630,0,2015-03-14,10429,"Stone Mountain,Georgia",30083,977.9359647,0,0,0,0,0,0,0,0,0
23006,0,2016-04-29,39835,"Birch Harbor,Maine",4613,3958.480679,0,0,0,0,0,0,0,0,1
7851,0,2013-11-06,8334,"Fisher,Illinois",61843,783.3572596,0,0,0,0,0,0,0,0,0
44713,0,2014-03-02,12415,"Teton Village,Wyoming",83025,1201.495551,0,0,0,0,0,0,0,0,0
41431,0,2013-05-13,6772,"Gratis,Ohio",45330,637.1617923,0,0,0,0,0,0,0,0,0
41185,0,2015-06-28,5512,"Boyers,Pennsylvania",16016,511.2455472,0,0,0,0,0,0,0,0,0
46526,0,2016-01-15,12258,"Crowley,Louisiana",70526,1165.762914,0,0,0,0,0,0,0,0,1
43792,0,2013-04-07,9604,"Slidell,Louisiana",70459,900.3830855,0,0,0,0,0,0,0,0,1
29859,1,2015-09-28,13707,"Valley Stream, NY",11580,1315.702041,5,0,0,1,1,0,0,1,0
6986,0,2015-03-16,42618,"Nicholasville,Kentucky",40340,4211.832042,0,0,0,0,0,0,0,0,0
36366,0,2013-04-09,16954,"Port Barre,Louisiana",70577,1630.399752,0,0,0,0,0,0,0,0,1
14070,0,2014-05-20,40892,"New Almaden,California",95042,4029.209018,0,0,0,0,0,0,0,0,1
30933,0,2016-03-05,24744,"Cedar Key,Florida",32625,2424.397238,0,0,0,0,0,0,0,0,1
22055,0,2013-08-11,7278,"Kouts,Indiana",46347,682.7575508,0,0,0,0,0,0,0,0,0
55216,0,2013-10-29,14942,"Columbia,South Carolina",29215,1474.2071,0,0,0,0,0,0,0,0,0
19527,0,2014-12-05,20944,"East Calais,Vermont",5650,2029.4472,0,0,0,0,0,0,0,0,0
57033,0,2017-10-11,22388,"Denton,Texas",76203,2203.759312,0,0,0,0,0,0,0,0,1
33212,0,2015-06-20,20755,"Lake Bronson,Minnesota",56734,2045.523385,0,0,0,0,0,0,0,0,0
41909,0,2013-10-28,18326,"Alton,Kansas",67623,1812.582039,0,0,0,0,0,0,0,0,0
47222,0,2017-05-21,12015,"Fairdealing,Missouri",63939,1136.500555,0,0,0,0,0,0,0,0,1
23314,0,2013-12-11,6921,"Coldspring,Texas",77331,652.1302569,0,0,0,0,0,0,0,0,0
59536,1,2013-04-08,13553,"Folcroft, PA ",19032,1325.27586,0,0,1,0,0,0,0,1,1
50709,0,2013-06-16,13457,"Mesquite,Texas",75150,1285.714145,0,0,0,0,0,0,0,0,0
57783,0,2014-05-18,7223,"South Weymouth,Massachusetts",2190,677.2979726,0,0,0,0,0,0,0,0,1
50824,0,2015-07-17,2872,"Keller,Virginia",23401,242.1727114,0,0,0,0,0,0,0,0,0
1127,0,2016-05-12,19172,"Newport Beach,California",92661,1877.184204,0,0,0,0,0,0,0,0,1
4738,0,2013-11-23,16680,"Durant,Oklahoma",74702,1613.047774,0,0,0,0,0,0,0,0,0
41410,1,2013-07-17,28080,"SAN FRANCISCO, CA", 94103-1307,2767.960204,1,1,0,1,1,0,0,1,0
28273,0,2015-06-12,23644,"Zurich,Montana",59547,2334.419565,0,0,0,0,0,0,0,0,0
22715,0,2014-08-21,9872,"Gill,Colorado",80624,962.2468401,0,0,0,0,0,0,0,0,1
18729,0,2014-12-25,26913,"Atlanta,Georgia",30392,2636.289748,0,0,0,0,0,0,0,0,0
9848,0,2013-11-19,11897,"San Antonio,Texas",78224,1144.722722,0,0,0,0,0,0,0,0,0
44900,0,2014-07-31,23039,"Gladewater,Texas",75647,2248.942426,0,0,0,0,0,0,0,0,1
13258,0,2013-12-24,6435,"Trevilians,Virginia",23170,598.4878902,0,0,0,0,0,0,0,0,0
7859,0,2013-05-19,15269,"Indianapolis,Indiana",46295,1506.913074,0,0,0,0,0,0,0,0,0
35189,0,2014-09-07,43961,"San Diego,California",92114,4371.14146,0,0,0,0,0,0,0,0,1
7426,0,2014-12-17,7477,"San Diego,California",92126,722.7440806,0,0,0,0,0,0,0,0,0
20449,0,2016-12-21,10823,"Marshall,Michigan",49068,1032.337401,0,0,0,0,0,0,0,0,1
15412,0,2017-08-10,14556,"North Lima,Ohio",44452,1425.578208,0,0,0,0,0,0,0,0,1
21505,0,2014-03-04,9227,"La Conner,Washington",98257,882.7423383,0,0,0,0,0,0,0,0,0
58058,0,2015-04-02,8126,"South Hill,Virginia",23970,777.5600153,0,0,0,0,0,0,0,0,0
56329,0,2015-08-30,23846,"Clarkston,Utah",84305,2354.639145,0,0,0,0,0,0,0,0,0
2463,0,2013-11-22,32409,"Higganum,Connecticut",6441,3180.947397,0,0,0,0,0,0,0,0,0
52530,1,2013-04-28,20931,"Chelsea, MA",2150,2068.0688,4,0,1,0,1,0,0,1,1
30634,0,2016-05-25,14427,"Unionville,Virginia",22567,1417.658905,0,0,0,0,0,0,0,0,1
26909,0,2016-06-15,13027,"Absecon,New Jersey",8205,1252.70121,0,0,0,0,0,0,0,0,1
35151,0,2013-12-25,9274,"San Jose,Illinois",62682,877.4102644,0,0,0,0,0,0,0,0,0
46234,0,2017-02-09,8941,"Tracy City,Tennessee",37387,854.0826078,0,0,0,0,0,0,0,0,1
56439,1,2015-10-13,8476,"Auburn, WA ",98001,787.6200468,2,1,0,1,0,0,0,1,0
54657,1,2014-03-23,6310,"Hayward, CA ",94545,571.0104739,3,0,0,0,0,0,0,1,0
50298,0,2017-04-03,32969,"Redford,Michigan",48240,3241.85474,0,0,0,0,0,0,0,0,1
17889,0,2017-06-07,3752,"Low Moor,Iowa",52757,325.2290183,0,0,0,0,0,0,0,0,1
25074,0,2016-06-06,8631,"Hot Springs National Park,Arkansas",71914,803.0625925,0,0,0,0,0,0,0,0,1
9806,0,2016-11-13,30212,"Marlborough,New Hampshire",3455,2971.211082,0,0,0,0,0,0,0,0,1
47439,0,2013-01-06,17916,"Rising Star,Texas",76471,1751.595427,0,0,0,0,0,0,0,0,0
34000,1,2014-02-25,34003,"Carlsbad, CA ",92010,3355.299417,0,0,1,1,1,0,0,1,0
52006,1,2014-03-02,9131,"Santa Monica, CA ",90404,853.1200328,5,1,0,1,1,0,0,1,0
